id,title,company,location,time_posted,job_url,date_found,ai_score,is_applied
492,Industrial Engineer (Data Analytics) (Contract role),Intel,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/industrial-engineer-data-analytics-contract-role-at-intel-4343556145?position=27&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=YE09nQmkbxCduvsT1XvtbQ%3D%3D,2026-06-03 16:30:28,0.272,0
493,Data Engineer I Vietnam relocate to UAE,PixelChain,Ho Chi Minh City Metropolitan Area,3 weeks ago,https://www.linkedin.com/jobs/view/data-engineer-i-vietnam-relocate-to-uae-at-pixelchain-4410423303?position=28&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=IGsEyfnKKCjM0%2FMurn3UXQ%3D%3D,2026-06-03 16:30:28,0.2123,0
494,Lead Data Engineer (Sign-on Bonus),GFT Technologies,Ho Chi Minh City Metropolitan Area,6 months ago,https://www.linkedin.com/jobs/view/lead-data-engineer-sign-on-bonus-at-gft-technologies-4285519420?position=29&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=aEOf06jLenn%2FIkFIcJWWgA%3D%3D,2026-06-03 16:30:28,0.2574,0
495,Data Analyst (Proficiency in SQL),DXC Technology Vietnam,"Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/data-analyst-proficiency-in-sql-at-dxc-technology-vietnam-4391530166?position=30&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=vIStCVKOJ1d3qZD0ZzcHMA%3D%3D,2026-06-03 16:30:28,0.1563,0
496,Data Engineer (Data Platform),Cartrack,Ho Chi Minh City Metropolitan Area,7 months ago,https://www.linkedin.com/jobs/view/data-engineer-data-platform-at-cartrack-4319237077?position=31&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=Aq%2BNaYZNwpskvsbp%2Feur3w%3D%3D,2026-06-03 16:30:28,0.1897,0
497,Data Analyst,Avery Dennison,"Cần Giuộc, Long An, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/data-analyst-at-avery-dennison-4413059495?position=32&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=wmSJujUvZTwNblQcZTJfoA%3D%3D,2026-06-03 16:30:28,0.1063,0
498,Business Intelligence Intern,Perfetti Van Melle,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/business-intelligence-intern-at-perfetti-van-melle-4423911742?position=33&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=z6sYA0ZTXC4W%2FnTRYQ1NMQ%3D%3D,2026-06-03 16:30:28,0.5397,0
499,"Associate, Data Analyst - Operations, ShopeePay",Monee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/associate-data-analyst-operations-shopeepay-at-monee-4414567269?position=34&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=12eW1IFCjtmntx9rljyhJw%3D%3D,2026-06-03 16:30:28,0.2301,0
500,Data Scientist - AI Engineer - HCM,SOCOTEC,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",4 days ago,https://www.linkedin.com/jobs/view/data-scientist-ai-engineer-hcm-at-socotec-4380085437?position=35&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=ZwA5ATinwa0YKGMmdLK8oQ%3D%3D,2026-06-03 16:30:28,0.3637,0
501,NLP Data Engineer,WorldQuant,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/nlp-data-engineer-at-worldquant-4377133563?position=36&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=WdBRBa79SXW%2BCSkEBAVKJA%3D%3D,2026-06-03 16:30:28,0.3088,0
502,Data Engineer (+Java),DXC Technology,"Ho Chi Minh City, Vietnam",6 days ago,https://www.linkedin.com/jobs/view/data-engineer-%2Bjava-at-dxc-technology-4409952080?position=37&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=GBk5b0PDxNKS8kfCTSeBGA%3D%3D,2026-06-03 16:30:28,0.2287,0
503,Traceability Data Analyst,Inspectorio,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/traceability-data-analyst-at-inspectorio-4420108137?position=38&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=rihBP3lFNCmYifpRr0RN9A%3D%3D,2026-06-03 16:30:28,0.2226,0
504,Data DevOps Engineer,EPAM Systems,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/data-devops-engineer-at-epam-systems-4414010498?position=39&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=NyVEx4xO%2Ft4VK2tjbZza7w%3D%3D,2026-06-03 16:30:28,0.1461,0
505,[HCLTech x ANZ] Data Test Engineer,HCLTech Vietnam,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/hcltech-x-anz-data-test-engineer-at-hcltech-vietnam-4415055616?position=40&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=L54uVxVujpFZaN%2BYfRn5lw%3D%3D,2026-06-03 16:30:28,0.2787,0
506,HCM – Data Analyst,Vexere.com - Vietnam’s #1 Transportation Booking Platform (Bus | Flight | Train | Bike Car Rental)),Ho Chi Minh City Metropolitan Area,1 month ago,https://www.linkedin.com/jobs/view/hcm-%E2%80%93-data-analyst-at-vexere-com-vietnam%E2%80%99s-%231-transportation-booking-platform-bus-flight-train-bike-car-rental-4404217835?position=41&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=6cNAv2RZMGxxLRQ7elkAzA%3D%3D,2026-06-03 16:30:28,0.2243,0
507,Sales Data Analyst,GONSA,"Hiệp Phước, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/sales-data-analyst-at-gonsa-4419686198?position=42&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=YoXutW4snSpCoMN%2Fm1rR2w%3D%3D,2026-06-03 16:30:28,0.1679,0
508,(Senior) AI Engineer / Computer Vision Engineer - Video Analytics/ Smart Construction Domain | 100% REMOTE,viAct,"Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/senior-ai-engineer-computer-vision-engineer-video-analytics-smart-construction-domain-100%25-remote-at-viact-4422832361?position=43&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=JwqeP6TUr4byMH2bwndGsw%3D%3D,2026-06-03 16:30:28,0.3715,0
509,Data Analytics Supervisor (Manufacturing),Talentnet Corporation,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/data-analytics-supervisor-manufacturing-at-talentnet-corporation-4418697822?position=44&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=NN%2Fcw8VRzfc20KFCRUvRsw%3D%3D,2026-06-03 16:30:28,0.148,0
510,Supply Chain Data Analyst A,Pepperl+Fuchs Group,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/supply-chain-data-analyst-a-at-pepperl%2Bfuchs-group-4414958182?position=45&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=KY8cdKmxSLLj3c7Xsx4wcA%3D%3D,2026-06-03 16:30:28,0.1229,0
511,[HCM/DN - Hybrid] Python Data Analyst/Data Scientist,Sioux Technologies Asia,"Ho Chi Minh City, Vietnam",6 days ago,https://www.linkedin.com/jobs/view/hcm-dn-hybrid-python-data-analyst-data-scientist-at-sioux-technologies-asia-4417607051?position=46&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=W3%2B9rOHFrHkHirOKJGcXNQ%3D%3D,2026-06-03 16:30:28,0.2315,0
512,Data Engineer (Vietnamese speaker - Work in Dubai),AGAPI,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/data-engineer-vietnamese-speaker-work-in-dubai-at-agapi-4419285118?position=47&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=9L%2Fp9s%2FpQZWCvHC9iYxfcw%3D%3D,2026-06-03 16:30:28,0.2217,0
513,Ai Data Reviewer - Remote,YO IT Consulting,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/ai-data-reviewer-remote-at-yo-it-consulting-4414404708?position=48&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=JlxuKec%2BpOCq5kiU57%2B%2F4w%3D%3D,2026-06-03 16:30:28,0.1717,0
514,Traceability Data Analyst,Inspectorio,"Phường Thảo Điền, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/traceability-data-analyst-at-inspectorio-4417844994?position=49&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=iH99LG30WMj%2FmOzwoP8T5Q%3D%3D,2026-06-03 16:30:28,0.202,0
515,Wind Farm Data Analyst & Technical Support Specialist,Goldwind,"Củ Chi, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/wind-farm-data-analyst-technical-support-specialist-at-goldwind-4390333764?position=50&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=iznX7C3GKX0vYfIeaeraLg%3D%3D,2026-06-03 16:30:28,0.1695,0
516,"Business Intelligence Associate (SBS Performance) - Business Intelligence & Planning, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/business-intelligence-associate-sbs-performance-business-intelligence-planning-shopee-at-shopee-4409344607?position=51&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=6N6h1OPjVNkae0xcceYZSg%3D%3D,2026-06-03 16:30:28,0.2207,0
517,Data Scientist (Relocate to Dubai),AGAPI,"Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/data-scientist-relocate-to-dubai-at-agapi-4422842036?position=52&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=vWcv%2FtB9kPa7bQQBTaFADg%3D%3D,2026-06-03 16:30:28,0.2311,0
518,[HCLTech x ANZ] Data Engineer (AWS),HCLTech Vietnam,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/hcltech-x-anz-data-engineer-aws-at-hcltech-vietnam-4415780555?position=53&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=PRCvDjvX6HrIkW%2BiXH1BUg%3D%3D,2026-06-03 16:30:28,0.2372,0
519,Senior Data Management Executive,Informa Markets,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/senior-data-management-executive-at-informa-markets-4422671710?position=54&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=unyRH5a8ewb4FjDMA5dfqA%3D%3D,2026-06-03 16:30:28,0.2968,0
520,AI Analyst - Mid/Sen,The Value Maximizer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/ai-analyst-mid-sen-at-the-value-maximizer-4419801089?position=55&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=KYszGdKeeb1IeZK60rdErg%3D%3D,2026-06-03 16:30:28,0.1374,0
521,"Senior Business Intelligence Associate (Operation) - Business Intelligence & Planning, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/senior-business-intelligence-associate-operation-business-intelligence-planning-shopee-at-shopee-4290507343?position=56&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=yLZmQry9a%2FGPagRxF7xRzA%3D%3D,2026-06-03 16:30:28,0.2775,0
522,Data Science Specialist,FE CREDIT,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/data-science-specialist-at-fe-credit-4419824721?position=57&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=tIZ%2FJaJXsk%2Fho%2BYk%2FRy4Yg%3D%3D,2026-06-03 16:30:28,0.1711,0
523,VN Technology Software Engineer for CAD/3D Data,CADDi,"Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/vn-technology-software-engineer-for-cad-3d-data-at-caddi-4402269160?position=58&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=ZhaW4z%2FYqDzKwh8RV57e9A%3D%3D,2026-06-03 16:30:28,0.2536,0
524,"Associate, Business Intelligence, ShopeePay",Monee,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/associate-business-intelligence-shopeepay-at-monee-4415900147?position=59&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=ciy8UEkM6g22kIjkC2ta0g%3D%3D,2026-06-03 16:30:28,0.2441,0
525,Finance BI & Systems Partner (Power BI),Sunbytes,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/finance-bi-systems-partner-power-bi-at-sunbytes-4418667360?position=60&pageNum=0&refId=gL3vBhJKYEbLx3saBXFCFQ%3D%3D&trackingId=7VvX246UNCtB7K%2F1X3M6EA%3D%3D,2026-06-03 16:30:28,0.0944,0
526,Software Engineer Intern,BigIn,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/software-engineer-intern-at-bigin-4414644083?position=1&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=xeZRUBoFdB71nhg%2BcUjQpA%3D%3D,2026-06-04 06:01:17,0.4111,0
527,SOFTWARE DEVELOPER INTERNSHIP,WEALLNET,"Quận 1, Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/software-developer-internship-at-weallnet-4401340346?position=2&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=An6ScVod%2F3n%2BY5RE545ImA%3D%3D,2026-06-04 06:01:17,0.3888,0
528,Software Engineering Intern,OPSWAT,"Ho Chi Minh City, Vietnam",6 days ago,https://www.linkedin.com/jobs/view/software-engineering-intern-at-opswat-4411094907?position=3&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=4FYGOOcqEoJJn%2FHIRrRZMA%3D%3D,2026-06-04 06:01:17,0.4281,0
529,Software Engineer Intern - Backend,ShopBack,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/software-engineer-intern-backend-at-shopback-4281770937?position=4&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=mq2RYjG7tXb2w9Tyj7htew%3D%3D,2026-06-04 06:01:17,0.3407,0
530,Software Engineer Intern (Salesforce / Guidewire),Capgemini,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/software-engineer-intern-salesforce-guidewire-at-capgemini-4417863576?position=5&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=tKNmJ5yyxtfKCMXTsxYi8w%3D%3D,2026-06-04 06:01:17,0.3462,0
531,Software Engineer Intern - QA,ShopBack,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",4 days ago,https://www.linkedin.com/jobs/view/software-engineer-intern-qa-at-shopback-4350676078?position=6&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=yPMOq77wgQ5X3YRNvP%2FwPw%3D%3D,2026-06-04 06:01:17,0.298,0
532,Senior Data Scientist,Renesas Electronics,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-renesas-electronics-4416076748?position=7&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=R%2FDuOnNvyx0BF8wiH9ZQWA%3D%3D,2026-06-04 06:01:17,0.3333,0
533,Data Scientist,Deliveree On-Demand Logistics (Southeast Asia),Ho Chi Minh City Metropolitan Area,3 weeks ago,https://www.linkedin.com/jobs/view/data-scientist-at-deliveree-on-demand-logistics-southeast-asia-4399503777?position=8&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=xyS437tiSbuOYKlB9Hmf8g%3D%3D,2026-06-04 06:01:17,0.1674,0
534,"Data Scientist / Data Engineer (NumPy, Pandas)",LARION,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/data-scientist-data-engineer-numpy-pandas-at-larion-4413865085?position=9&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=jU5mFzugs9i7dUrltyMUbg%3D%3D,2026-06-04 06:01:17,0.2579,0
535,Data Scientist (Relocate to Dubai),AGAPI,"Ho Chi Minh City, Vietnam",2 days ago,https://www.linkedin.com/jobs/view/data-scientist-relocate-to-dubai-at-agapi-4422842036?position=10&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=oDqA2JVUXPyuWGOxImcrhA%3D%3D,2026-06-04 06:01:17,0.2311,0
536,DATA SCIENTIST,TC Data,Ho Chi Minh City Metropolitan Area,8 months ago,https://www.linkedin.com/jobs/view/data-scientist-at-tc-data-4295562616?position=11&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=hhAOTrKSlTqyxvv5qrTAWA%3D%3D,2026-06-04 06:01:17,0.1674,0
537,Data Scientist,Motorola Solutions,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",6 days ago,https://www.linkedin.com/jobs/view/data-scientist-at-motorola-solutions-4373554147?position=12&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=xS0ygtFKC2QxkijpzjYINA%3D%3D,2026-06-04 06:01:17,0.1747,0
538,Data Scientist - AI Engineer - HCM,SOCOTEC,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",4 days ago,https://www.linkedin.com/jobs/view/data-scientist-ai-engineer-hcm-at-socotec-4380085437?position=13&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=9U8D2%2BERIbJbqPvfRbZNVQ%3D%3D,2026-06-04 06:01:17,0.3637,0
539,Senior Data Scientist,Renesas Electronics,"Củ Chi, Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-renesas-electronics-4416095472?position=14&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=T3FHoa%2BLCf%2Bwslxj5uILVA%3D%3D,2026-06-04 06:01:17,0.3447,0
540,Senior Data Scientist (Fraud Detection),Zalopay,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-fraud-detection-at-zalopay-4417489101?position=15&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=3nISOcEsOiO2cBVfuMdgMQ%3D%3D,2026-06-04 06:01:17,0.2362,0
541,[HCM/DN - Hybrid] Python Data Analyst/Data Scientist,Sioux Technologies Asia,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/hcm-dn-hybrid-python-data-analyst-data-scientist-at-sioux-technologies-asia-4417607051?position=16&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=TNZTMbs0K7lMRvxhisvTAA%3D%3D,2026-06-04 06:01:17,0.2315,0
542,"Senior Data Scientist, Ahamove",Ahamove,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/senior-data-scientist-ahamove-at-ahamove-4424037000?position=17&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=G0iOWmvvjvWLGcfvV%2BAvJA%3D%3D,2026-06-04 06:01:17,0.3157,0
543,[ APAC D&A Hub ] - Leader Data Scientist,Tiger Tribe (A HEINEKEN Company),Ho Chi Minh City Metropolitan Area,4 weeks ago,https://www.linkedin.com/jobs/view/apac-d-a-hub-leader-data-scientist-at-tiger-tribe-a-heineken-company-4408997807?position=18&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=O%2FfnPKKPS6gnd%2FdKtyQO5Q%3D%3D,2026-06-04 06:01:17,0.1043,0
544,[ D&A Hub ] Senior Data Scientist,Tiger Tribe (A HEINEKEN Company),"Ho Chi Minh City, Ho Chi Minh City, Vietnam",4 weeks ago,https://www.linkedin.com/jobs/view/d-a-hub-senior-data-scientist-at-tiger-tribe-a-heineken-company-4409304759?position=19&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=T1WoBH%2B3k%2FOiiPm8CV4fuw%3D%3D,2026-06-04 06:01:17,0.2458,0
545,"Middle/Senior Data Scientist, Recommendation/ranking /classification",MoMo (M_Service),"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/middle-senior-data-scientist-recommendation-ranking-classification-at-momo-m-service-4414866149?position=20&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=x6MnEghF8vkoVcjd3PB3%2BA%3D%3D,2026-06-04 06:01:17,0.2385,0
546,"(Senior) Data Scientist - BI & Planning, Shopee",Shopee,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/senior-data-scientist-bi-planning-shopee-at-shopee-4381585189?position=21&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=tYeX44aOgpJp9Z%2FYWf7ZOA%3D%3D,2026-06-04 06:01:17,0.3435,0
547,Senior Data Scientist,Data Nest,"Ho Chi Minh City, Vietnam",1 day ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-data-nest-4424035240?position=22&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=Phogd3Q7VQLCwRq4txqmpA%3D%3D,2026-06-04 06:01:17,0.2503,0
548,Senior Data Scientist,Pharmacity,"Ho Chi Minh City, Vietnam",N/A,https://www.linkedin.com/jobs/view/senior-data-scientist-at-pharmacity-4424083187?position=23&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=7kBWh3S63NSsh2FJlTHZpw%3D%3D,2026-06-04 06:01:17,0.2261,0
549,Lead Data Scientist,Zalo,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/lead-data-scientist-at-zalo-4417495528?position=24&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=LStpPF7I787tasdkvCz5Og%3D%3D,2026-06-04 06:01:17,0.3138,0
550,Senior Data Scientist,Renesas Electronics,"Ho Chi Minh City, Vietnam",6 days ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-renesas-electronics-4413897104?position=25&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=5MfqFigvETrGnnEOg7qjvA%3D%3D,2026-06-04 06:01:17,0.3123,0
551,Senior/Lead Data Scientist,The Value Maximizer,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/senior-lead-data-scientist-at-the-value-maximizer-4418977207?position=26&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=2T0zj3GmRGZpDyN69IO4sQ%3D%3D,2026-06-04 06:01:17,0.1907,0
552,Senior Data Scientist,Global Fashion Group,"Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-global-fashion-group-4411422507?position=27&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=cZ4aumYPoonAZKziPCtp7A%3D%3D,2026-06-04 06:01:17,0.2629,0
553,Senior Data Scientist,VinSmart Future,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-vinsmart-future-4416754537?position=28&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=JsYmGqVuMT1ait47PMsi4w%3D%3D,2026-06-04 06:01:17,0.2353,0
554,Senior Data Scientist,Data Nest,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/senior-data-scientist-at-data-nest-4417872491?position=29&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=ga5tZ8RTk23U8AZs0qWzWw%3D%3D,2026-06-04 06:01:17,0.2503,0
555,Senior/Lead Data Scientist,Masan Group,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/senior-lead-data-scientist-at-masan-group-4416109918?position=30&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=aV2TqR6iw0qnht88aog4Tw%3D%3D,2026-06-04 06:01:17,0.2491,0
556,Senior Data Scientist,EPAM Systems,"Ho Chi Minh City, Vietnam",2 weeks ago,https://www.linkedin.com/jobs/view/senior%E2%80%AFdata-scientist-at-epam-systems-4352998383?position=31&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=LAttniH6xz01Vu2ILzlRkA%3D%3D,2026-06-04 06:01:17,0.1625,0
557,Senior Data Scientist (40000031),Techcombank (TCB),Ho Chi Minh City Metropolitan Area,2 weeks ago,https://www.linkedin.com/jobs/view/senior-data-scientist-40000031-at-techcombank-tcb-4412622806?position=32&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=DzqDVR9x786vxmz4yafExg%3D%3D,2026-06-04 06:01:17,0.202,0
558,"Data Scientist (Senior, Expert)",VinSmart Future,"Ho Chi Minh City, Vietnam",1 week ago,https://www.linkedin.com/jobs/view/data-scientist-senior-expert-at-vinsmart-future-4418530954?position=33&pageNum=0&refId=7exAdq9bY27X%2F9Ux6f%2FZFA%3D%3D&trackingId=G8UYrIcTD%2FxMZMRQWLFTGA%3D%3D,2026-06-04 06:01:17,0.1732,0
559,Software Engineer Intern,BigIn,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",3 weeks ago,https://www.linkedin.com/jobs/view/software-engineer-intern-at-bigin-4414644083?position=1&pageNum=0&refId=cciN3o5dFOD3fFh%2FTyno7Q%3D%3D&trackingId=mgHWxgVqDr%2FAnj%2BxBjfCTA%3D%3D,2026-06-05 05:24:49,0.4111,0
560,SOFTWARE DEVELOPER INTERNSHIP,WEALLNET,"Quận 1, Ho Chi Minh City, Vietnam",1 month ago,https://www.linkedin.com/jobs/view/software-developer-internship-at-weallnet-4401340346?position=2&pageNum=0&refId=cciN3o5dFOD3fFh%2FTyno7Q%3D%3D&trackingId=jwjhs1rKkbj5C7iJWw7F6g%3D%3D,2026-06-05 05:24:49,0.3888,0
